order_id,customer_id,order_date,status
ORD-02236,CUST-0311,2024-03-19,Completed
ORD-02237,CUST-0453,2023-07-01,Pending
ORD-02238,CUST-0486,2024-02-16,Completed
ORD-02239,CUST-0461,2024-06-02,Completed
ORD-02240,CUST-0176,2023-03-15,Completed
ORD-02241,CUST-0104,2024-07-06,Returned
ORD-02242,CUST-0088,2024-02-02,Pending
ORD-02243,CUST-0256,2024-11-14,Returned
ORD-02244,CUST-0128,2023-06-04,Completed
ORD-02245,CUST-0404,2024-10-24,Completed
ORD-02246,CUST-0401,2023-11-24,Completed
ORD-02247,CUST-0498,2024-02-23,Completed
ORD-02248,CUST-0208,2024-04-26,Pending
ORD-02249,CUST-0458,2024-02-27,Completed
ORD-02250,CUST-0307,2024-10-21,Completed
ORD-02251,CUST-0434,2023-05-03,Completed
ORD-02252,CUST-0233,2024-06-16,Completed
ORD-02253,CUST-0135,2024-12-12,Completed
ORD-02254,CUST-0391,2023-06-10,Completed
ORD-02255,CUST-0394,2023-07-06,Returned
ORD-02256,CUST-0281,2023-12-13,Completed
ORD-02257,CUST-0100,2024-06-13,Completed
ORD-02258,CUST-0245,2024-12-01,Completed
ORD-02259,CUST-0070,2024-08-03,Completed
ORD-02260,CUST-0136,2024-08-02,Completed
ORD-02261,CUST-0417,2023-11-19,Returned
ORD-02262,CUST-0213,2024-04-16,Completed
ORD-02263,CUST-0196,2023-06-04,Pending
ORD-02264,CUST-0456,2023-12-05,Completed
ORD-02265,CUST-0369,2023-05-18,Completed
ORD-02266,CUST-0213,2023-01-20,Completed
ORD-02267,CUST-0070,2024-09-17,Completed
ORD-02268,CUST-0376,2024-08-10,Returned
ORD-02269,CUST-0440,2024-01-08,Completed
ORD-02270,CUST-0450,2023-01-11,Completed
ORD-02271,CUST-0451,2023-03-07,Completed
ORD-02272,CUST-0381,2023-03-23,Returned
ORD-02273,CUST-0488,2024-06-07,Completed
ORD-02274,CUST-0457,2023-05-29,Returned
ORD-02275,CUST-0310,2023-07-02,Completed
ORD-02276,CUST-0298,2024-09-20,Returned
ORD-02277,CUST-0180,2024-10-01,Completed
ORD-02278,CUST-0353,2024-07-11,Completed
ORD-02279,CUST-0341,2023-08-14,Pending
ORD-02280,CUST-0264,2024-02-28,Completed
ORD-02281,CUST-0379,2023-05-27,Completed
ORD-02282,CUST-0489,2024-09-18,Completed
ORD-02283,CUST-0373,2023-03-03,Completed
ORD-02284,CUST-0228,2024-06-27,Completed
ORD-02285,CUST-0338,2024-01-09,Completed
ORD-02286,CUST-0270,2024-07-06,Returned
ORD-02287,CUST-0302,2023-11-26,Returned
ORD-02288,CUST-0004,2023-04-26,Completed
ORD-02289,CUST-0128,2024-07-02,Completed
ORD-02290,CUST-0295,2024-04-05,Returned
ORD-02291,CUST-0011,2023-12-06,Completed
ORD-02292,CUST-0445,2023-09-30,Completed
ORD-02293,CUST-0232,2023-09-08,Completed
ORD-02294,CUST-0222,2023-12-18,Completed
ORD-02295,CUST-0237,2023-07-11,Completed
ORD-02296,CUST-0057,2023-07-26,Completed
ORD-02297,CUST-0033,2023-07-23,Pending
ORD-02298,CUST-0022,2023-01-10,Completed
ORD-02299,CUST-0369,2024-11-08,Completed
ORD-02300,CUST-0329,2023-06-22,Completed
ORD-02301,CUST-0380,2023-05-01,Completed
ORD-02302,CUST-0303,2023-04-21,Returned
ORD-02303,CUST-0432,2024-12-22,Completed
ORD-02304,CUST-0417,2023-12-15,Pending
ORD-02305,CUST-0269,2023-08-27,Completed
ORD-02306,CUST-0134,2023-10-22,Completed
ORD-02307,CUST-0174,2023-03-06,Completed
ORD-02308,CUST-0313,2023-08-17,Completed
ORD-02309,CUST-0328,2023-07-01,Returned
ORD-02310,CUST-0244,2024-08-09,Completed
ORD-02311,CUST-0297,2023-02-12,Completed
ORD-02312,CUST-0442,2023-11-07,Completed
ORD-02313,CUST-0236,2024-07-30,Completed
ORD-02314,CUST-0227,2024-08-31,Returned
ORD-02315,CUST-0182,2024-01-10,Completed
ORD-02316,CUST-0442,2023-06-12,Completed
ORD-02317,CUST-0412,2023-09-04,Completed
ORD-02318,CUST-0305,2023-06-12,Completed
ORD-02319,CUST-0117,2024-04-28,Completed
ORD-02320,CUST-0402,2023-08-02,Completed
ORD-02321,CUST-0136,2024-04-05,Completed
ORD-02322,CUST-0026,2024-04-23,Completed
ORD-02323,CUST-0013,2024-11-17,Completed
ORD-02324,CUST-0137,2023-09-28,Pending
ORD-02325,CUST-0311,2024-12-02,Completed
ORD-02326,CUST-0401,2023-10-20,Completed
ORD-02327,CUST-0250,2024-05-11,Completed
ORD-02328,CUST-0486,2024-04-27,Completed
ORD-02329,CUST-0494,2024-08-20,Returned
ORD-02330,CUST-0047,2023-12-09,Completed
ORD-02331,CUST-0136,2024-08-01,Completed
ORD-02332,CUST-0464,2023-09-17,Pending
ORD-02333,CUST-0377,2023-12-25,Returned
ORD-02334,CUST-0392,2023-12-31,Returned
ORD-02335,CUST-0388,2024-05-29,Completed
ORD-02336,CUST-0273,2024-03-27,Completed
ORD-02337,CUST-0113,2023-02-27,Completed
ORD-02338,CUST-0370,2024-08-13,Completed
ORD-02339,CUST-0439,2024-07-07,Completed
ORD-02340,CUST-0182,2023-03-18,Returned
ORD-02341,CUST-0159,2024-12-03,Completed
ORD-02342,CUST-0391,2024-04-27,Completed
ORD-02343,CUST-0160,2023-03-04,Completed
ORD-02344,CUST-0163,2023-12-25,Completed
ORD-02345,CUST-0381,2024-09-02,Completed
ORD-02346,CUST-0239,2023-07-24,Completed
ORD-02347,CUST-0256,2024-11-12,Completed
ORD-02348,CUST-0317,2023-11-02,Completed
ORD-02349,CUST-0227,2023-06-15,Completed
ORD-02350,CUST-0261,2023-09-18,Completed
ORD-02351,CUST-0065,2024-01-19,Completed
ORD-02352,CUST-0489,2024-05-17,Completed
ORD-02353,CUST-0498,2024-11-08,Completed
ORD-02354,CUST-0002,2023-05-23,Completed
ORD-02355,CUST-0307,2024-12-01,Completed
ORD-02356,CUST-0329,2024-01-21,Returned
ORD-02357,CUST-0478,2023-04-04,Completed
ORD-02358,CUST-0043,2024-11-07,Completed
ORD-02359,CUST-0046,2023-09-12,Pending
ORD-02360,CUST-0330,2024-03-29,Returned
ORD-02361,CUST-0491,2024-05-24,Completed
ORD-02362,CUST-0339,2023-01-10,Completed
ORD-02363,CUST-0203,2023-06-11,Pending
ORD-02364,CUST-0255,2024-05-16,Completed
ORD-02365,CUST-0049,2023-08-26,Completed
ORD-02366,CUST-0288,2023-01-07,Completed
ORD-02367,CUST-0407,2023-01-18,Returned
ORD-02368,CUST-0294,2024-08-26,Completed
ORD-02369,CUST-0298,2023-04-23,Completed
ORD-02370,CUST-0098,2023-03-15,Completed
ORD-02371,CUST-0445,2024-02-15,Returned
ORD-02372,CUST-0149,2023-03-28,Completed
ORD-02373,CUST-0265,2024-04-21,Returned
ORD-02374,CUST-0206,2024-02-02,Completed
ORD-02375,CUST-0248,2024-04-18,Pending
ORD-02376,CUST-0334,2023-12-25,Returned
ORD-02377,CUST-0223,2024-07-22,Completed
ORD-02378,CUST-0040,2024-04-15,Completed
ORD-02379,CUST-0470,2023-10-31,Completed
ORD-02380,CUST-0007,2023-01-12,Pending
ORD-02381,CUST-0248,2023-07-19,Completed
ORD-02382,CUST-0466,2023-04-06,Completed
ORD-02383,CUST-0458,2023-01-12,Returned
ORD-02384,CUST-0413,2023-07-19,Completed
ORD-02385,CUST-0250,2023-05-31,Returned
ORD-02386,CUST-0014,2023-02-26,Completed
ORD-02387,CUST-0140,2023-08-17,Completed
ORD-02388,CUST-0194,2024-01-05,Completed
ORD-02389,CUST-0111,2023-05-11,Completed
ORD-02390,CUST-0095,2023-07-19,Completed
ORD-02391,CUST-0025,2023-01-15,Pending
ORD-02392,CUST-0328,2023-02-06,Completed
ORD-02393,CUST-0069,2023-04-25,Completed
ORD-02394,CUST-0230,2023-11-27,Returned
ORD-02395,CUST-0345,2024-05-01,Returned
ORD-02396,CUST-0405,2024-07-29,Completed
ORD-02397,CUST-0172,2024-04-04,Pending
ORD-02398,CUST-0491,2024-03-26,Completed
ORD-02399,CUST-0026,2024-11-14,Completed
ORD-02400,CUST-0431,2023-07-06,Completed
ORD-02401,CUST-0040,2024-08-05,Returned
ORD-02402,CUST-0087,2024-11-14,Completed
ORD-02403,CUST-0028,2024-02-19,Completed
ORD-02404,CUST-0084,2024-09-05,Returned
ORD-02405,CUST-0398,2023-04-11,Completed
ORD-02406,CUST-0122,2024-10-03,Completed
ORD-02407,CUST-0277,2024-02-16,Completed
ORD-02408,CUST-0041,2023-06-11,Completed
ORD-02409,CUST-0225,2023-02-14,Completed
ORD-02410,CUST-0312,2024-06-09,Completed
ORD-02411,CUST-0022,2023-11-11,Pending
ORD-02412,CUST-0382,2023-08-15,Completed
ORD-02413,CUST-0175,2023-10-12,Completed
ORD-02414,CUST-0330,2024-12-24,Completed
ORD-02415,CUST-0403,2023-11-09,Completed
ORD-02416,CUST-0076,2023-02-27,Pending
ORD-02417,CUST-0478,2023-07-24,Completed
ORD-02418,CUST-0064,2023-04-17,Completed
ORD-02419,CUST-0436,2024-05-15,Completed
ORD-02420,CUST-0334,2024-08-07,Completed
ORD-02421,CUST-0119,2024-09-05,Completed
ORD-02422,CUST-0494,2024-04-07,Pending
ORD-02423,CUST-0276,2024-07-15,Completed
ORD-02424,CUST-0020,2023-11-01,Completed
ORD-02425,CUST-0453,2024-04-03,Completed
ORD-02426,CUST-0131,2023-03-20,Completed
ORD-02427,CUST-0233,2024-01-28,Completed
ORD-02428,CUST-0121,2024-02-11,Completed
ORD-02429,CUST-0398,2023-01-23,Completed
ORD-02430,CUST-0491,2024-02-05,Completed
ORD-02431,CUST-0310,2024-06-11,Returned
ORD-02432,CUST-0048,2023-09-26,Completed
ORD-02433,CUST-0269,2024-02-02,Pending
ORD-02434,CUST-0430,2023-07-28,Completed
ORD-02435,CUST-0185,2023-07-17,Completed
ORD-02436,CUST-0222,2023-04-05,Returned
ORD-02437,CUST-0046,2023-08-28,Completed
ORD-02438,CUST-0187,2024-08-09,Completed
ORD-02439,CUST-0368,2024-11-13,Completed
ORD-02440,CUST-0160,2024-04-09,Completed
ORD-02441,CUST-0097,2024-03-31,Returned
ORD-02442,CUST-0157,2024-03-24,Completed
ORD-02443,CUST-0024,2023-12-14,Returned
ORD-02444,CUST-0370,2023-11-05,Completed
ORD-02445,CUST-0357,2024-03-29,Completed
ORD-02446,CUST-0107,2024-07-26,Completed
ORD-02447,CUST-0084,2023-10-30,Returned
ORD-02448,CUST-0298,2024-02-18,Completed
ORD-02449,CUST-0409,2023-12-10,Returned
ORD-02450,CUST-0130,2023-07-28,Completed
ORD-02451,CUST-0380,2023-07-31,Completed
ORD-02452,CUST-0487,2023-02-27,Completed
ORD-02453,CUST-0428,2023-11-18,Completed
ORD-02454,CUST-0185,2024-06-04,Pending
ORD-02455,CUST-0136,2024-05-15,Completed
ORD-02456,CUST-0157,2024-12-20,Completed
ORD-02457,CUST-0153,2023-01-30,Completed
ORD-02458,CUST-0388,2024-07-09,Completed
ORD-02459,CUST-0045,2024-08-03,Completed
ORD-02460,CUST-0104,2023-11-15,Returned
ORD-02461,CUST-0108,2023-07-26,Completed
ORD-02462,CUST-0069,2023-09-18,Completed
ORD-02463,CUST-0110,2024-05-13,Completed
ORD-02464,CUST-0457,2024-09-21,Completed
ORD-02465,CUST-0108,2024-04-14,Completed
ORD-02466,CUST-0285,2024-01-11,Completed
ORD-02467,CUST-0378,2024-04-21,Completed
ORD-02468,CUST-0458,2023-02-21,Returned
ORD-02469,CUST-0175,2024-03-19,Pending
ORD-02470,CUST-0266,2023-01-31,Pending
ORD-02471,CUST-0117,2024-12-01,Returned
ORD-02472,CUST-0226,2024-10-11,Completed
ORD-02473,CUST-0453,2024-01-07,Completed
ORD-02474,CUST-0303,2023-10-01,Completed
ORD-02475,CUST-0389,2024-06-18,Completed
ORD-02476,CUST-0049,2024-04-10,Completed
ORD-02477,CUST-0456,2024-05-29,Completed
ORD-02478,CUST-0283,2024-01-12,Pending
ORD-02479,CUST-0455,2023-06-22,Returned
ORD-02480,CUST-0278,2023-02-23,Completed
ORD-02481,CUST-0361,2023-07-26,Completed
ORD-02482,CUST-0307,2024-01-22,Completed
ORD-02483,CUST-0360,2023-11-06,Completed
ORD-02484,CUST-0335,2024-01-05,Returned
ORD-02485,CUST-0427,2023-07-22,Pending
ORD-02486,CUST-0130,2024-11-15,Completed
ORD-02487,CUST-0246,2023-09-25,Completed
ORD-02488,CUST-0140,2024-09-09,Completed
ORD-02489,CUST-0118,2023-10-13,Completed
ORD-02490,CUST-0406,2023-11-20,Completed
ORD-02491,CUST-0293,2024-03-16,Completed
ORD-02492,CUST-0044,2023-07-12,Completed
ORD-02493,CUST-0033,2023-06-10,Completed
ORD-02494,CUST-0315,2023-10-04,Completed
ORD-02495,CUST-0391,2024-08-10,Completed
ORD-02496,CUST-0131,2023-04-16,Completed
ORD-02497,CUST-0254,2023-11-16,Returned
ORD-02498,CUST-0141,2024-05-05,Completed
ORD-02499,CUST-0466,2024-05-30,Completed
ORD-02500,CUST-0363,2023-11-14,Completed
ORD-02501,CUST-0063,2023-03-01,Completed
ORD-02502,CUST-0368,2023-01-12,Completed
ORD-02503,CUST-0157,2023-12-10,Completed
ORD-02504,CUST-0023,2024-08-14,Completed
ORD-02505,CUST-0012,2023-01-21,Pending
ORD-02506,CUST-0004,2024-10-09,Completed
ORD-02507,CUST-0274,2024-05-08,Completed
ORD-02508,CUST-0392,2023-01-06,Returned
ORD-02509,CUST-0315,2023-09-08,Completed
ORD-02510,CUST-0347,2023-06-10,Completed
ORD-02511,CUST-0450,2024-11-23,Returned
ORD-02512,CUST-0119,2024-02-09,Completed
ORD-02513,CUST-0475,2023-08-25,Completed
ORD-02514,CUST-0478,2023-07-22,Completed
ORD-02515,CUST-0481,2024-02-16,Completed
ORD-02516,CUST-0084,2023-01-04,Pending
ORD-02517,CUST-0224,2023-07-07,Completed
ORD-02518,CUST-0352,2023-05-01,Completed
ORD-02519,CUST-0037,2024-03-28,Completed
ORD-02520,CUST-0105,2024-05-03,Completed
ORD-02521,CUST-0345,2023-12-07,Completed
ORD-02522,CUST-0481,2023-04-13,Completed
ORD-02523,CUST-0209,2023-09-28,Returned
ORD-02524,CUST-0293,2024-09-07,Completed
ORD-02525,CUST-0420,2023-05-29,Returned
ORD-02526,CUST-0457,2023-04-30,Completed
ORD-02527,CUST-0499,2023-03-23,Completed
ORD-02528,CUST-0309,2024-08-19,Completed
ORD-02529,CUST-0447,2023-03-29,Returned
ORD-02530,CUST-0161,2024-02-29,Completed
ORD-02531,CUST-0202,2024-12-30,Completed
ORD-02532,CUST-0265,2024-04-13,Returned
ORD-02533,CUST-0382,2023-10-28,Completed
ORD-02534,CUST-0102,2023-05-31,Completed
ORD-02535,CUST-0095,2023-01-02,Completed
ORD-02536,CUST-0014,2023-04-24,Completed
ORD-02537,CUST-0021,2024-11-26,Completed
ORD-02538,CUST-0336,2023-04-15,Completed
ORD-02539,CUST-0187,2023-01-15,Pending
ORD-02540,CUST-0052,2024-08-18,Completed
ORD-02541,CUST-0149,2023-11-02,Completed
ORD-02542,CUST-0011,2023-09-18,Pending
ORD-02543,CUST-0058,2024-06-07,Completed
ORD-02544,CUST-0392,2024-01-17,Completed
ORD-02545,CUST-0410,2024-10-29,Completed
ORD-02546,CUST-0025,2023-12-08,Completed
ORD-02547,CUST-0063,2024-06-04,Completed
ORD-02548,CUST-0304,2024-10-03,Pending
ORD-02549,CUST-0266,2023-12-05,Returned
ORD-02550,CUST-0221,2023-07-27,Completed
ORD-02551,CUST-0490,2024-12-12,Completed
ORD-02552,CUST-0181,2023-06-15,Returned
ORD-02553,CUST-0312,2023-01-29,Completed
ORD-02554,CUST-0396,2024-02-27,Returned
ORD-02555,CUST-0466,2024-12-21,Completed
ORD-02556,CUST-0015,2023-03-05,Completed
ORD-02557,CUST-0464,2024-09-12,Returned
ORD-02558,CUST-0211,2024-08-29,Completed
ORD-02559,CUST-0434,2024-11-09,Completed
ORD-02560,CUST-0215,2023-11-04,Returned
ORD-02561,CUST-0206,2023-07-05,Completed
ORD-02562,CUST-0425,2024-01-09,Completed
ORD-02563,CUST-0291,2023-04-14,Completed
ORD-02564,CUST-0350,2024-09-07,Completed
ORD-02565,CUST-0250,2024-04-29,Completed
ORD-02566,CUST-0411,2023-12-19,Completed
ORD-02567,CUST-0459,2024-01-12,Completed
ORD-02568,CUST-0297,2024-06-03,Returned
ORD-02569,CUST-0183,2024-01-17,Completed
ORD-02570,CUST-0499,2024-09-05,Completed
ORD-02571,CUST-0366,2024-11-05,Completed
ORD-02572,CUST-0488,2024-11-24,Returned
ORD-02573,CUST-0303,2024-03-28,Completed
ORD-02574,CUST-0500,2024-06-26,Returned
ORD-02575,CUST-0120,2023-08-16,Completed
ORD-02576,CUST-0048,2023-01-28,Completed
ORD-02577,CUST-0086,2023-10-20,Pending
ORD-02578,CUST-0301,2024-09-28,Returned
ORD-02579,CUST-0280,2023-04-08,Completed
ORD-02580,CUST-0093,2024-02-03,Completed
ORD-02581,CUST-0388,2023-05-21,Completed
ORD-02582,CUST-0311,2023-11-10,Completed
ORD-02583,CUST-0073,2023-04-15,Returned
ORD-02584,CUST-0143,2024-06-20,Returned
ORD-02585,CUST-0351,2024-08-14,Completed
ORD-02586,CUST-0489,2024-07-07,Completed
ORD-02587,CUST-0367,2024-05-29,Completed
ORD-02588,CUST-0213,2023-06-21,Completed
ORD-02589,CUST-0435,2024-01-23,Completed
ORD-02590,CUST-0093,2023-03-18,Completed
ORD-02591,CUST-0102,2023-10-01,Completed
ORD-02592,CUST-0479,2024-01-05,Completed
ORD-02593,CUST-0322,2024-05-03,Pending
ORD-02594,CUST-0124,2023-03-12,Completed
ORD-02595,CUST-0388,2024-08-16,Completed
ORD-02596,CUST-0121,2023-12-02,Completed
ORD-02597,CUST-0196,2024-10-05,Completed
ORD-02598,CUST-0095,2024-01-21,Completed
ORD-02599,CUST-0353,2024-02-04,Completed
ORD-02600,CUST-0373,2024-05-20,Completed
ORD-02601,CUST-0418,2024-08-21,Completed
ORD-02602,CUST-0249,2023-04-26,Returned
ORD-02603,CUST-0133,2024-01-09,Completed
ORD-02604,CUST-0231,2023-01-22,Completed
ORD-02605,CUST-0210,2023-12-13,Completed
ORD-02606,CUST-0097,2024-08-16,Returned
ORD-02607,CUST-0476,2024-09-23,Completed
ORD-02608,CUST-0488,2023-07-26,Returned
ORD-02609,CUST-0417,2023-10-10,Completed
ORD-02610,CUST-0119,2024-02-07,Completed
ORD-02611,CUST-0391,2023-10-17,Completed
ORD-02612,CUST-0105,2023-05-10,Completed
ORD-02613,CUST-0215,2023-08-11,Completed
ORD-02614,CUST-0093,2023-10-22,Completed
ORD-02615,CUST-0114,2024-01-14,Completed
ORD-02616,CUST-0193,2024-11-03,Completed
ORD-02617,CUST-0124,2024-02-02,Completed
ORD-02618,CUST-0409,2023-10-10,Completed
ORD-02619,CUST-0453,2024-04-27,Returned
ORD-02620,CUST-0281,2024-07-18,Completed
ORD-02621,CUST-0418,2023-11-11,Returned
ORD-02622,CUST-0312,2023-12-24,Completed
ORD-02623,CUST-0222,2023-06-09,Returned
ORD-02624,CUST-0392,2024-09-23,Returned
ORD-02625,CUST-0046,2024-09-24,Completed
ORD-02626,CUST-0182,2023-05-08,Pending
ORD-02627,CUST-0309,2023-09-10,Completed
ORD-02628,CUST-0053,2023-07-18,Completed
ORD-02629,CUST-0487,2024-11-04,Returned
ORD-02630,CUST-0205,2023-02-17,Completed
ORD-02631,CUST-0059,2023-06-01,Completed
ORD-02632,CUST-0484,2023-08-18,Completed
ORD-02633,CUST-0258,2024-02-13,Completed
ORD-02634,CUST-0219,2023-07-01,Completed
ORD-02635,CUST-0108,2024-01-27,Completed
ORD-02636,CUST-0360,2024-06-29,Completed
ORD-02637,CUST-0489,2024-08-27,Completed
ORD-02638,CUST-0058,2023-03-14,Completed
ORD-02639,CUST-0318,2023-04-12,Completed
ORD-02640,CUST-0310,2023-03-11,Completed
ORD-02641,CUST-0483,2024-10-26,Completed
ORD-02642,CUST-0369,2024-04-21,Completed
ORD-02643,CUST-0084,2024-01-23,Returned
ORD-02644,CUST-0435,2024-07-31,Pending
ORD-02645,CUST-0189,2024-03-03,Completed
ORD-02646,CUST-0016,2023-06-21,Completed
ORD-02647,CUST-0288,2024-01-08,Returned
ORD-02648,CUST-0213,2024-05-28,Returned
ORD-02649,CUST-0085,2023-01-27,Completed
ORD-02650,CUST-0454,2024-03-18,Completed
ORD-02651,CUST-0457,2023-12-29,Completed
ORD-02652,CUST-0086,2023-02-20,Completed
ORD-02653,CUST-0342,2023-07-12,Pending
ORD-02654,CUST-0369,2023-11-24,Completed
ORD-02655,CUST-0128,2023-09-08,Completed
ORD-02656,CUST-0086,2023-07-31,Completed
ORD-02657,CUST-0450,2024-04-18,Returned
ORD-02658,CUST-0324,2023-10-23,Completed
ORD-02659,CUST-0267,2023-12-30,Returned
ORD-02660,CUST-0448,2024-08-05,Completed
ORD-02661,CUST-0250,2023-03-10,Completed
ORD-02662,CUST-0302,2023-09-20,Completed
ORD-02663,CUST-0228,2023-02-23,Completed
ORD-02664,CUST-0097,2024-11-07,Pending
ORD-02665,CUST-0300,2023-05-16,Completed
ORD-02666,CUST-0470,2024-08-21,Completed
ORD-02667,CUST-0479,2023-05-20,Completed
ORD-02668,CUST-0428,2023-08-25,Completed
ORD-02669,CUST-0249,2024-03-20,Completed
ORD-02670,CUST-0256,2024-08-29,Completed
ORD-02671,CUST-0103,2023-05-10,Completed
ORD-02672,CUST-0053,2023-06-05,Completed
ORD-02673,CUST-0304,2024-10-05,Completed
ORD-02674,CUST-0162,2023-08-24,Completed
ORD-02675,CUST-0308,2023-06-03,Completed
ORD-02676,CUST-0103,2024-06-26,Completed
ORD-02677,CUST-0233,2023-03-08,Completed
ORD-02678,CUST-0281,2024-09-24,Completed
ORD-02679,CUST-0204,2024-10-01,Returned
ORD-02680,CUST-0483,2024-09-17,Returned
ORD-02681,CUST-0288,2023-08-04,Completed
ORD-02682,CUST-0379,2023-03-25,Completed
ORD-02683,CUST-0371,2023-11-07,Completed
ORD-02684,CUST-0385,2023-09-02,Completed
ORD-02685,CUST-0099,2024-12-01,Completed
ORD-02686,CUST-0086,2024-04-06,Completed
ORD-02687,CUST-0446,2024-11-20,Returned
ORD-02688,CUST-0044,2024-07-02,Completed
ORD-02689,CUST-0482,2024-06-05,Completed
ORD-02690,CUST-0208,2023-03-23,Completed
ORD-02691,CUST-0362,2023-02-20,Completed
ORD-02692,CUST-0358,2023-02-03,Completed
ORD-02693,CUST-0417,2024-03-09,Completed
ORD-02694,CUST-0238,2023-05-28,Completed
ORD-02695,CUST-0098,2024-12-23,Returned
ORD-02696,CUST-0344,2023-04-07,Returned
ORD-02697,CUST-0076,2024-11-22,Completed
ORD-02698,CUST-0219,2024-05-02,Pending
ORD-02699,CUST-0372,2023-03-19,Completed
ORD-02700,CUST-0411,2023-02-12,Returned
ORD-02701,CUST-0124,2023-10-17,Completed
ORD-02702,CUST-0193,2023-09-05,Completed
ORD-02703,CUST-0095,2023-08-19,Completed
ORD-02704,CUST-0388,2024-01-21,Completed
ORD-02705,CUST-0091,2023-04-05,Completed
ORD-02706,CUST-0430,2023-04-05,Completed
ORD-02707,CUST-0067,2024-05-22,Completed
ORD-02708,CUST-0148,2024-12-23,Completed
ORD-02709,CUST-0291,2023-07-19,Completed
ORD-02710,CUST-0225,2024-11-11,Pending
ORD-02711,CUST-0143,2023-09-09,Completed
ORD-02712,CUST-0275,2023-09-03,Pending
ORD-02713,CUST-0009,2023-03-07,Completed
ORD-02714,CUST-0040,2023-11-06,Completed
ORD-02715,CUST-0084,2023-12-30,Completed
ORD-02716,CUST-0302,2024-04-29,Completed
ORD-02717,CUST-0291,2023-04-26,Completed
ORD-02718,CUST-0177,2023-05-18,Returned
ORD-02719,CUST-0291,2023-11-12,Completed
ORD-02720,CUST-0196,2023-02-20,Completed
ORD-02721,CUST-0256,2023-04-15,Completed
ORD-02722,CUST-0378,2024-04-04,Completed
ORD-02723,CUST-0401,2024-11-27,Completed
ORD-02724,CUST-0053,2024-02-23,Pending
ORD-02725,CUST-0161,2023-04-16,Completed
ORD-02726,CUST-0377,2024-12-24,Completed
ORD-02727,CUST-0117,2024-01-16,Completed
ORD-02728,CUST-0153,2024-06-07,Completed
ORD-02729,CUST-0345,2023-05-24,Pending
ORD-02730,CUST-0481,2024-02-27,Returned
ORD-02731,CUST-0070,2023-02-25,Completed
ORD-02732,CUST-0353,2024-04-01,Pending
ORD-02733,CUST-0012,2023-05-28,Completed
ORD-02734,CUST-0306,2024-10-25,Completed
ORD-02735,CUST-0168,2023-02-09,Completed
ORD-02736,CUST-0132,2024-04-21,Completed
ORD-02737,CUST-0374,2023-04-12,Completed
ORD-02738,CUST-0300,2024-05-16,Completed
ORD-02739,CUST-0337,2023-12-27,Completed
ORD-02740,CUST-0119,2024-12-07,Pending
ORD-02741,CUST-0023,2024-04-20,Pending
ORD-02742,CUST-0415,2023-09-29,Completed
ORD-02743,CUST-0054,2023-03-05,Completed
ORD-02744,CUST-0269,2024-03-10,Completed
ORD-02745,CUST-0114,2023-11-18,Completed
ORD-02746,CUST-0023,2023-02-08,Completed
ORD-02747,CUST-0219,2024-02-29,Completed
ORD-02748,CUST-0257,2023-06-03,Completed
ORD-02749,CUST-0256,2023-06-20,Completed
ORD-02750,CUST-0461,2023-01-07,Completed
ORD-02751,CUST-0320,2023-09-29,Completed
ORD-02752,CUST-0082,2023-06-09,Pending
ORD-02753,CUST-0277,2023-02-22,Completed
ORD-02754,CUST-0456,2023-11-14,Completed
ORD-02755,CUST-0338,2023-06-10,Completed
ORD-02756,CUST-0134,2023-04-08,Completed
ORD-02757,CUST-0492,2023-12-07,Completed
ORD-02758,CUST-0368,2023-02-16,Completed
ORD-02759,CUST-0387,2024-12-24,Completed
ORD-02760,CUST-0030,2023-12-10,Completed
ORD-02761,CUST-0325,2024-12-28,Completed
ORD-02762,CUST-0059,2024-10-05,Completed
ORD-02763,CUST-0177,2024-12-16,Completed
ORD-02764,CUST-0381,2024-02-01,Completed
ORD-02765,CUST-0363,2023-11-05,Completed
ORD-02766,CUST-0374,2024-06-09,Completed
ORD-02767,CUST-0012,2023-02-28,Completed
ORD-02768,CUST-0011,2024-09-05,Completed
ORD-02769,CUST-0030,2023-08-25,Completed
ORD-02770,CUST-0418,2023-01-06,Completed
ORD-02771,CUST-0242,2023-06-23,Completed
ORD-02772,CUST-0159,2023-06-26,Completed
ORD-02773,CUST-0232,2023-01-11,Completed
ORD-02774,CUST-0101,2024-05-03,Returned
ORD-02775,CUST-0424,2023-03-11,Pending
ORD-02776,CUST-0446,2024-09-10,Pending
ORD-02777,CUST-0014,2023-11-27,Completed
ORD-02778,CUST-0121,2024-06-08,Completed
ORD-02779,CUST-0359,2023-09-05,Completed
ORD-02780,CUST-0091,2023-04-07,Completed
ORD-02781,CUST-0097,2023-05-12,Completed
ORD-02782,CUST-0046,2024-04-16,Completed
ORD-02783,CUST-0247,2024-06-06,Completed
ORD-02784,CUST-0180,2023-07-15,Completed
ORD-02785,CUST-0089,2023-09-18,Completed
ORD-02786,CUST-0338,2024-11-20,Completed
ORD-02787,CUST-0027,2024-09-13,Pending
ORD-02788,CUST-0436,2023-10-29,Completed
ORD-02789,CUST-0125,2023-06-25,Completed
ORD-02790,CUST-0429,2023-08-08,Pending
ORD-02791,CUST-0144,2024-01-29,Completed
ORD-02792,CUST-0411,2024-02-18,Completed
ORD-02793,CUST-0169,2023-05-15,Completed
ORD-02794,CUST-0026,2023-02-18,Completed
